Zip Code,title,disaster number,Declaration Date,County,t+1,t+2,t+3,t+4,t+5,t+6,t+1p,t+2p,t+3p,t+4p,t+5p,t+6p
3264,RECORD SNOW,3208,2005-03,Grafton County,0.007510109763142703,0.006307339449541205,0.005698005698005604,0.0033994334277620553,0.0011293054771315258,-0.0011280315848843925,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3748,SNOW,3166,2001-03,Grafton County,0.010820559062218129,0.011596788581623496,0.012345679012345734,0.013066202090592284,0.013757523645743671,0.01441899915182354,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3748,SNOW,3193,2004-01,Grafton County,0.0139211136890951,0.012013729977116805,0.009609949123798868,0.007838745800671898,0.007777777777777882,0.007717750826901959,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3748,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.011420059582919471,0.010800196367206638,0.00922778047595929,0.007218479307026016,0.004777830864787447,0.002377555872562942,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3748,RECORD SNOW,3208,2005-03,Grafton County,0.011420059582919471,0.010800196367206638,0.00922778047595929,0.007218479307026016,0.004777830864787447,0.002377555872562942,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3223,SNOW,3166,2001-03,Grafton County,0.0056179775280897895,0.006703910614525244,0.005549389567147678,0.0077262693156732185,0.00766703176341732,0.007608695652173925,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3223,SNOW,3193,2004-01,Grafton County,0.033547466095646065,0.028314917127071793,0.02216252518468776,0.01905387647831791,0.01805286911669901,0.01836605446485117,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3223,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.004504504504504458,0.004484304932735439,0.0033482142857141906,0.0022246941045607205,0.0011098779134295356,0.0005543237250553723,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3223,RECORD SNOW,3208,2005-03,Grafton County,0.004504504504504458,0.004484304932735439,0.0033482142857141906,0.0022246941045607205,0.0011098779134295356,0.0005543237250553723,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3784,SNOW,3166,2001-03,Grafton County,0.009724473257698651,0.010433386837881198,0.011914217633042012,0.013343799058084692,0.013942680092951187,0.01527883880825054,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3784,SNOW,3193,2004-01,Grafton County,0.03273657289002552,0.03219415552253602,0.03071017274472165,0.025605214152700118,0.020880617339990915,0.015562472209871059,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3784,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.0025762129669386624,0.0029978586723768963,0.003415883859948732,0.0042553191489360645,0.0038135593220338655,0.003799071338117299,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3784,RECORD SNOW,3208,2005-03,Grafton County,0.0025762129669386624,0.0029978586723768963,0.003415883859948732,0.0042553191489360645,0.0038135593220338655,0.003799071338117299,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3741,SNOW,3166,2001-03,Grafton County,0.008108108108108025,0.008936550491510209,0.009743135518157642,0.009649122807017465,0.010425716768027726,0.012037833190025715,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3741,SNOW,3193,2004-01,Grafton County,0.009380863039399669,0.011152416356877248,0.014093137254902022,0.016918429003021096,0.02020202020202011,0.0209668025626093,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3741,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.006735751295336767,0.006690684508491973,0.006134969325153339,0.005589430894308967,0.0030318342597270838,0.002015113350126052,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3741,RECORD SNOW,3208,2005-03,Grafton County,0.006735751295336767,0.006690684508491973,0.006134969325153339,0.005589430894308967,0.0030318342597270838,0.002015113350126052,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3574,SNOW,3166,2001-03,Grafton County,0.003749999999999921,0.0062266500622665255,0.00742574257425743,0.0073710073710073765,0.007317073170731714,0.008474576271186418,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3574,SNOW,3193,2004-01,Grafton County,0.03647158608990675,0.03191489361702127,0.026169706582077627,0.02163833075734156,0.0204236006051437,0.0214974054855448,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3574,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.009966777408637828,0.012499999999999956,0.014294996751137212,0.012812299807815508,0.010752688172043001,0.006883604505631968,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
